S.No.,name,datetime,Daypart,DayType,Items
12841,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12842,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12843,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12844,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12845,"Edinburgh,United Kingdom",2/21/2017,Evening,Weekday,Vanilla Latte
12846,"Edinburgh,United Kingdom",2/21/2017,Evening,Weekday,Vanilla Latte
12847,"Edinburgh,United Kingdom",2/21/2017,Evening,Weekday,Vanilla Latte
12848,"Edinburgh,United Kingdom",2/21/2017,Evening,Weekday,Vanilla Latte
12849,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12850,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12851,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12852,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12853,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12854,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12855,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12856,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12857,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12858,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12859,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12860,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12861,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12862,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12863,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12864,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12865,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12866,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12867,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12868,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12869,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12870,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12871,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12872,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12873,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12874,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12875,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12876,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12877,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12878,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12879,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12880,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12881,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12882,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12883,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12884,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12885,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12886,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12887,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12888,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12889,"Edinburgh,United Kingdom",2/21/2017,Morning,Weekday,Vanilla Latte
12890,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12891,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12892,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12893,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12894,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12895,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12896,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12897,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12898,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12899,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12900,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12901,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12902,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12903,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12904,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12905,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12906,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12907,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12908,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12909,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12910,"Edinburgh,United Kingdom",2/21/2017,Afternoon,Weekday,Vanilla Latte
12911,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12912,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12913,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12914,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12915,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12916,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12917,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12918,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12919,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12920,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12921,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12922,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12923,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12924,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12925,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12926,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12927,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12928,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12929,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12930,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12931,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12932,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12933,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12934,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12935,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12936,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12937,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12938,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12939,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12940,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12941,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12942,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12943,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12944,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12945,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12946,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12947,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12948,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12949,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12950,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12951,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12952,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12953,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12954,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12955,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12956,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12957,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12958,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12959,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12960,"Edinburgh,United Kingdom",2/22/2017,Evening,Weekday,Cafe Mocha
12961,"Edinburgh,United Kingdom",2/22/2017,Evening,Weekday,Cafe Mocha
12962,"Edinburgh,United Kingdom",2/22/2017,Evening,Weekday,Cafe Mocha
12963,"Edinburgh,United Kingdom",2/22/2017,Evening,Weekday,Cafe Mocha
12964,"Edinburgh,United Kingdom",2/22/2017,Evening,Weekday,Cafe Mocha
12965,"Edinburgh,United Kingdom",2/22/2017,Evening,Weekday,Cafe Mocha
12966,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12967,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12968,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12969,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12970,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12971,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12972,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12973,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12974,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12975,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12976,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12977,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12978,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12979,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12980,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12981,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12982,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12983,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12984,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12985,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12986,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12987,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12988,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12989,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12990,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12991,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12992,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12993,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12994,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12995,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12996,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
12997,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12998,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
12999,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13000,"Edinburgh,United Kingdom",2/22/2017,Morning,Weekday,Cafe Mocha
13001,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13002,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13003,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13004,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13005,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13006,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13007,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13008,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13009,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13010,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13011,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13012,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13013,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13014,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13015,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13016,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13017,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13018,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13019,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13020,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13021,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13022,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13023,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13024,"Edinburgh,United Kingdom",2/22/2017,Afternoon,Weekday,Cafe Mocha
13025,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13026,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13027,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13028,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13029,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13030,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13031,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13032,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13033,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13034,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13035,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13036,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13037,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13038,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13039,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13040,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13041,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13042,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13043,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13044,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13045,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13046,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13047,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13048,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13049,"Edinburgh,United Kingdom",2/23/2017,Evening,Weekday,Espresso
13050,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13051,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13052,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13053,"Edinburgh,United Kingdom",2/23/2017,Evening,Weekday,Espresso
13054,"Edinburgh,United Kingdom",2/23/2017,Evening,Weekday,Espresso
13055,"Edinburgh,United Kingdom",2/23/2017,Evening,Weekday,Espresso
13056,"Edinburgh,United Kingdom",2/23/2017,Evening,Weekday,Espresso
13057,"Edinburgh,United Kingdom",2/23/2017,Evening,Weekday,Espresso
13058,"Edinburgh,United Kingdom",2/23/2017,Evening,Weekday,Espresso
13059,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13060,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13061,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13062,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13063,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13064,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13065,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13066,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13067,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13068,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13069,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13070,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13071,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13072,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13073,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13074,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13075,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13076,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13077,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13078,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13079,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13080,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13081,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13082,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13083,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13084,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13085,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13086,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13087,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13088,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13089,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13090,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13091,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13092,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13093,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13094,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13095,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13096,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13097,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13098,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13099,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13100,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13101,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13102,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13103,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13104,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13105,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13106,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13107,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13108,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13109,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13110,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13111,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13112,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13113,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13114,"Edinburgh,United Kingdom",2/23/2017,Afternoon,Weekday,Espresso
13115,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13116,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13117,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13118,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13119,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13120,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13121,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13122,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13123,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13124,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13125,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13126,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13127,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13128,"Edinburgh,United Kingdom",2/23/2017,Morning,Weekday,Espresso
13129,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13130,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13131,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13132,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13133,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13134,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13135,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13136,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13137,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13138,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13139,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13140,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13141,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13142,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13143,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13144,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13145,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13146,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13147,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13148,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13149,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13150,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13151,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13152,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13153,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13154,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13155,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13156,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13157,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13158,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13159,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13160,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13161,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13162,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13163,"Edinburgh,United Kingdom",2/24/2017,Evening,Weekday,Cappuccino
13164,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13165,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
13166,"Edinburgh,United Kingdom",2/24/2017,Afternoon,Weekday,Cappuccino
